Filename,Target,Jupiter Host,Facility
ADP_2016_09_20T12_43_03.787,HD224022,N,FEROS
ADP_2014_10_01T10_22_12.663,HD85119,N,HARPS
ADP_2019_05_18T01_11_12.021,HIP80337,Y,HARPS
ADP_2018_01_17T01_01_37.345,HD28471,N,HARPS
ADP_2014_09_26T16_52_07.043,HD196800,N,HARPS
ADP_2018_09_06T10_12_42.111,HD23484,N,FEROS
ADP_2014_09_18T12_10_10.963,HD92588,N,HARPS
ADP_2016_09_20T12_43_03.857,HD12058,N,FEROS
ADP_2016_09_20T09_32_34.987,eps-Indi,Y,FEROS
ADP_2014_10_07T08_35_45.413,HD101930,Y,HARPS
ADP_2014_09_18T12_11_33.697,HD183658,N,HARPS
ADP_2019_09_04T01_03_44.843,HD130322,Y,HARPS
ADP_2016_08_13T01_05_02.917,HD215152,N,HARPS
ADP_2014_09_18T12_17_34.663,HD125184,N,HARPS
ADP_2014_09_23T11_01_09.340,HD21749,N,HARPS
ADP_2014_10_06T10_05_24.713,HD1461,N,HARPS
ADP_2014_09_24T09_41_48.887,HD13808,N,HARPS
ADP_2014_09_18T12_10_20.520,HD145598,N,HARPS
ADP_2015_09_30T02_00_51.477,HD31822,N,HARPS
ADP_2014_09_25T15_36_47.633,HD204385,N,HARPS
ADP_2014_10_01T10_20_10.740,HD132648,N,HARPS
ADP_2014_09_23T11_03_49.900,HD115674,N,HARPS
ADP_2014_10_01T10_23_25.100,HD73256,N,HARPS
ADP_2014_09_24T09_41_50.867,HD110619,N,HARPS
ADP_2014_09_18T12_17_16.273,HD213941,N,HARPS
ADP_2014_09_23T11_02_41.920,HD9246,N,HARPS
ADP_2014_09_16T11_04_32.143,HD216435,Y,HARPS
ADP_2014_09_25T15_33_22.723,HD31527,N,HARPS
ADP_2018_03_22T09_48_57.899,HD130322,Y,HARPS
ADP_2016_11_08T01_01_39.875,HD78429,N,HARPS
ADP_2014_10_06T10_05_24.197,HIP115577,N,HARPS
ADP_2016_09_20T08_08_12.762,HD59686,Y,FEROS
ADP_2014_09_25T15_34_11.510,HD69655,N,HARPS
ADP_2014_09_24T09_43_47.307,HD132648,N,HARPS
ADP_2014_09_25T15_36_08.177,HD36108,N,HARPS
ADP_2014_11_29T19_00_56.033,HD13060,N,HARPS
ADP_2014_09_16T11_06_57.457,HD119782,N,HARPS
ADP_2014_10_06T10_07_53.357,HIP54287,N,HARPS
ADP_2014_09_24T09_44_01.957,HD40397,N,HARPS
ADP_2014_09_24T09_42_34.910,HD166724,Y,HARPS
ADP_2014_09_25T15_34_58.697,HD123265,N,HARPS
ADP_2014_09_25T15_34_21.050,HD215152,N,HARPS
ADP_2015_11_02T02_01_09.370,HD210277,Y,HARPS
ADP_2017_02_13T01_01_33.922,HD82943,Y,HARPS
ADP_2014_09_18T12_11_33.443,HD361,N,HARPS
ADP_2014_11_04T18_00_35.217,HIP1954,N,HARPS
ADP_2014_09_24T09_43_57.823,HD154088,N,HARPS
ADP_2014_09_25T15_32_51.437,HD73121,N,HARPS
ADP_2014_09_17T11_23_15.233,HD199960,N,HARPS
ADP_2014_10_01T10_19_51.177,HD83443,Y,HARPS
ADP_2014_09_25T15_33_57.213,HD59711A,N,HARPS
ADP_2014_09_18T12_14_57.787,HD82516,N,HARPS
ADP_2017_09_05T11_25_17.615,HD195019,Y,FEROS
ADP_2014_09_29T13_27_00.230,HD221420,Y,HARPS
ADP_2014_10_02T10_03_33.943,HD222595,N,HARPS
ADP_2014_10_01T10_19_06.903,HD174545,N,HARPS
ADP_2014_09_26T16_52_26.773,HD145809,N,HARPS
ADP_2014_10_01T10_21_27.473,HD8859,N,HARPS
ADP_2014_09_26T16_53_36.137,HD72579,N,HARPS
ADP_2014_09_16T11_04_31.633,HD136894,N,HARPS
ADP_2016_12_25T01_01_39.293,HD30306,N,HARPS
ADP_2014_09_16T11_04_52.363,HD209458,Y,HARPS
ADP_2014_09_29T13_27_23.677,HD8406,N,HARPS
ADP_2015_09_30T02_00_51.973,HD40397,N,HARPS
ADP_2018_09_06T10_12_42.003,HD23356,N,FEROS
ADP_2014_10_06T10_05_56.033,HIP108468,N,HARPS
ADP_2016_09_20T12_43_03.945,HD74868,N,FEROS
ADP_2014_09_24T09_43_07.210,HD69655,N,HARPS
ADP_2016_06_23T01_04_11.941,HD130322,Y,HARPS
ADP_2014_09_17T11_23_52.860,HR506,N,HARPS
ADP_2014_09_26T16_52_37.807,HD122862,N,HARPS
ADP_2014_09_18T12_13_31.130,HD4915,N,HARPS
ADP_2014_09_16T11_06_20.247,HD1320,N,HARPS
ADP_2014_09_24T09_41_54.003,HD176986,N,HARPS
ADP_2014_09_23T11_04_00.057,HD10180,N,HARPS
ADP_2014_09_18T12_17_07.557,HD177565,N,HARPS
ADP_2014_10_02T10_03_24.870,HD65216,Y,HARPS
ADP_2014_09_17T11_23_35.057,HD171665,N,HARPS
ADP_2014_09_26T16_55_11.827,HD21019,N,HARPS
ADP_2019_05_15T01_11_29.806,HD76151,N,HARPS
ADP_2014_09_18T12_11_13.627,HD82516,N,HARPS
ADP_2014_09_16T11_04_45.483,HD63765,Y,HARPS
ADP_2014_09_17T11_22_03.763,HD162396,N,HARPS
ADP_2014_09_18T12_13_03.253,HD9246,N,HARPS
ADP_2014_09_25T15_36_30.577,HD214385,N,HARPS
ADP_2014_09_23T11_05_39.167,HD177409,N,HARPS
ADP_2014_09_17T11_23_18.097,HD136894,N,HARPS
ADP_2014_10_20T17_00_27.440,HD1388,N,HARPS
ADP_2014_09_23T11_00_58.147,HD188748,N,HARPS
ADP_2014_10_07T08_35_09.827,HD82943,Y,HARPS
ADP_2016_09_27T07_02_45.049,HD147513,Y,FEROS
ADP_2014_09_18T12_14_23.167,HD97998,N,HARPS
ADP_2014_09_26T16_53_26.243,HD40307,N,HARPS
ADP_2016_12_30T01_01_46.145,HD71835,N,HARPS
ADP_2014_10_02T10_00_39.010,HD196050,Y,HARPS
ADP_2014_10_01T10_20_28.317,HD68607,N,HARPS
ADP_2014_09_25T15_33_29.810,HD21693,N,HARPS
ADP_2016_09_20T12_22_52.718,eps-Indi,Y,FEROS
ADP_2014_09_25T15_37_23.013,HD10002,N,HARPS
ADP_2014_10_06T10_06_12.320,HD22879,N,HARPS
ADP_2016_09_12T07_26_55.376,HD13060,N,HARPS
ADP_2014_09_24T09_42_50.987,HD130930,N,HARPS
ADP_2016_12_09T01_03_12.543,HD16417,N,HARPS
ADP_2014_10_06T10_06_41.760,HIP36512,N,HARPS
ADP_2016_09_20T12_43_03.953,HD39091,Y,FEROS
ADP_2016_09_20T09_32_34.883,eps-Indi,Y,FEROS
ADP_2014_09_17T11_21_14.837,HD66221,N,HARPS
ADP_2014_09_25T15_36_53.420,HD117105,N,HARPS
ADP_2014_10_02T10_03_17.197,HD66221,N,HARPS
ADP_2014_09_26T16_51_40.070,HD1461,N,HARPS
ADP_2014_09_16T11_05_12.343,HD28821,N,HARPS
ADP_2014_10_01T10_19_09.583,HD188559,N,HARPS
ADP_2016_09_27T09_50_41.138,HD72673,N,FEROS
ADP_2014_09_18T12_12_23.100,HD144585,N,HARPS
ADP_2015_06_26T23_55_29.173,HD144628,N,HARPS
ADP_2014_09_25T15_33_28.797,HD117207,Y,HARPS
ADP_2014_09_18T12_12_24.347,HD82516,N,HARPS
ADP_2014_10_02T10_02_04.220,HD160691,Y,HARPS
ADP_2014_10_06T10_04_34.287,HIP85042,N,HARPS
ADP_2014_10_07T08_35_22.177,HD90156,N,HARPS
ADP_2014_10_01T10_19_59.963,HD222595,N,HARPS
ADP_2014_10_02T10_03_03.957,HR4979,Y,HARPS
ADP_2014_09_23T11_04_47.350,HD161098,N,HARPS
ADP_2014_09_18T12_14_29.983,HD88742,N,HARPS
ADP_2014_09_25T15_36_02.710,HD72579,N,HARPS
ADP_2014_09_16T11_05_10.960,HD203432,N,HARPS
ADP_2014_09_18T12_14_46.627,HD88742,N,HARPS
ADP_2014_09_25T15_33_43.407,HD8859,N,HARPS
ADP_2014_09_16T11_06_08.437,HR4979,Y,HARPS
ADP_2014_09_16T11_06_11.603,HD70889,N,HARPS
ADP_2014_09_23T11_04_59.323,HD16417,N,HARPS
ADP_2014_10_07T08_33_46.650,HIP115577,N,HARPS
ADP_2014_10_07T08_34_08.140,HD97343,N,HARPS
ADP_2014_09_24T09_43_17.133,HD176986,N,HARPS
ADP_2019_06_08T01_03_00.723,HIP85042,N,HARPS
ADP_2021_01_08T01_12_13.129,HD52265,Y,HARPS
ADP_2015_12_09T02_01_04.327,HD65907A,N,HARPS
ADP_2015_01_16T22_55_32.167,HD92719,N,HARPS
ADP_2016_09_27T07_02_50.133,HD10700,N,FEROS
ADP_2017_11_13T10_08_21.669,HD6434,Y,FEROS
ADP_2014_09_25T15_32_43.120,HD88218,N,HARPS
ADP_2014_10_02T10_01_01.463,HD222669,N,HARPS
ADP_2014_09_23T11_05_47.677,HD136894,N,HARPS
ADP_2014_09_25T15_35_14.957,HD83529,N,HARPS
ADP_2014_10_06T10_04_13.030,HD221146,N,HARPS
ADP_2014_10_06T10_06_04.253,HIP115577,N,HARPS
ADP_2014_10_01T10_19_11.470,HD169830,Y,HARPS
ADP_2014_10_06T10_04_21.980,HD24892,N,HARPS
ADP_2014_09_18T12_13_39.163,HD143114,N,HARPS
ADP_2014_10_30T18_00_29.250,HIP14501,N,HARPS
ADP_2014_09_18T12_10_52.610,HD20619,N,HARPS
ADP_2018_11_08T01_14_11.391,HD221420,Y,HARPS
ADP_2014_09_17T11_23_16.503,HD4307,N,HARPS
ADP_2014_09_25T15_32_45.367,HD125881,N,HARPS
ADP_2014_09_23T11_05_56.903,HD161098,N,HARPS
ADP_2014_10_01T10_20_07.367,HD18719,N,HARPS
ADP_2016_09_20T12_43_03.905,HD183263,Y,FEROS
ADP_2014_10_01T10_19_37.150,HIP22059,N,HARPS
ADP_2014_09_25T15_35_59.037,HD8406,N,HARPS
ADP_2014_09_17T11_19_58.887,HD92588,N,HARPS
ADP_2017_08_03T08_51_51.479,tauCeti,N,FEROS
ADP_2014_10_01T10_19_53.217,HD117105,N,HARPS
ADP_2014_10_07T08_34_16.427,HD111232,Y,HARPS
ADP_2014_09_16T11_04_44.713,HD88742,N,HARPS
ADP_2014_10_06T10_06_35.343,HD65562,N,HARPS
ADP_2017_10_06T09_32_28.257,HD6434,Y,FEROS
ADP_2014_09_25T15_35_12.090,HD12345,N,HARPS
ADP_2014_09_25T15_34_27.257,HD203384,N,HARPS
ADP_2014_09_17T11_19_56.503,HD208487,Y,HARPS
ADP_2014_09_18T12_14_08.973,HD20619,N,HARPS
ADP_2019_05_17T01_10_41.565,HIP85042,N,HARPS
ADP_2014_09_25T15_34_55.170,HD215456,N,HARPS
ADP_2016_12_04T01_02_25.188,HD28471,N,HARPS
ADP_2014_10_02T10_01_35.947,HD2638,Y,HARPS
ADP_2014_10_02T10_01_49.137,HD157338,N,HARPS
ADP_2014_09_16T11_05_03.923,HD202206,N,HARPS
ADP_2014_09_17T11_22_08.390,HD50806,N,HARPS
ADP_2014_09_25T15_35_07.503,HD117207,Y,HARPS
ADP_2016_05_29T01_03_37.571,HD83443,Y,HARPS
ADP_2016_09_21T07_07_18.640,HD69830,Y,FEROS
ADP_2014_09_25T15_36_38.477,HD117207,Y,HARPS
ADP_2014_10_06T10_04_52.577,HD111031,N,HARPS
ADP_2020_03_11T01_14_41.430,HD147513,Y,HARPS
ADP_2017_06_21T01_02_54.313,HD7199,Y,HARPS
ADP_2014_09_25T15_36_05.690,HD208704,N,HARPS
ADP_2014_09_16T11_03_50.283,HR4979,Y,HARPS
ADP_2014_10_01T10_20_12.477,HD169830,Y,HARPS
ADP_2014_09_23T11_03_36.990,HD23356,N,HARPS
ADP_2017_02_12T01_01_35.315,HD82943,Y,HARPS
ADP_2014_10_02T09_59_32.223,HD188559,N,HARPS
ADP_2015_10_13T02_01_03.457,HD1461,N,HARPS
ADP_2014_09_23T11_06_16.327,HD9782,N,HARPS
ADP_2016_07_16T01_03_14.643,HD215152,N,HARPS
ADP_2014_10_06T10_04_59.613,HD32724,N,HARPS
ADP_2014_10_01T10_19_42.437,HD16297,N,HARPS
ADP_2017_02_27T01_01_50.337,HD114853,N,HARPS
ADP_2014_09_16T11_03_51.407,HD216435,Y,HARPS
ADP_2014_09_26T16_54_25.927,HIP41317,N,HARPS
ADP_2017_07_09T01_02_20.367,HD114853,N,HARPS
ADP_2014_09_18T12_14_58.747,HD4307,N,HARPS
ADP_2014_09_16T11_03_43.783,HD157172,N,HARPS
ADP_2014_09_23T11_01_21.927,HD125455,N,HARPS
ADP_2014_09_26T16_53_18.940,HD38858,N,HARPS
ADP_2014_09_26T16_53_36.823,HD198075,N,HARPS
ADP_2014_09_26T16_52_38.717,HD21938,N,HARPS
ADP_2014_09_17T11_20_43.860,HD55,N,HARPS
ADP_2014_10_01T10_23_20.420,HD221146,N,HARPS
ADP_2014_09_23T11_05_18.197,HD8828,N,HARPS
ADP_2014_09_24T09_44_02.363,HD171665,N,HARPS
ADP_2014_09_25T15_36_47.673,HD157347,N,HARPS
ADP_2014_09_18T12_16_49.333,HD125184,N,HARPS
ADP_2014_09_26T16_53_11.050,HD36108,N,HARPS
ADP_2014_12_30T22_55_27.257,HD38858,N,HARPS
ADP_2014_09_24T09_41_47.543,HD78747,N,HARPS
ADP_2014_09_16T11_07_34.820,HD207970,N,HARPS
ADP_2014_10_01T10_20_15.667,HD222582,Y,HARPS
ADP_2016_09_28T06_54_51.979,HD84117,N,FEROS
ADP_2014_10_02T10_00_32.637,HR4979,Y,HARPS
ADP_2014_09_24T09_44_15.180,HD10180,N,HARPS
ADP_2016_07_02T01_02_14.280,HD97343,N,HARPS
ADP_2014_09_23T11_05_52.833,HD128674,N,HARPS
ADP_2014_09_17T11_21_21.683,HD68607,N,HARPS
ADP_2014_09_16T11_04_12.633,HD59468,N,HARPS
ADP_2015_12_10T02_01_25.067,HD82516,N,HARPS
ADP_2015_04_30T06_11_42.350,HD157347,N,HARPS
ADP_2014_10_01T10_23_22.700,HD330075,Y,HARPS
ADP_2014_10_06T10_04_44.540,HIP85042,N,HARPS
ADP_2016_09_20T08_08_13.260,HD156274,N,FEROS
ADP_2016_11_12T01_01_31.207,HD71835,N,HARPS
ADP_2016_08_10T01_03_16.134,HD168746,Y,HARPS
ADP_2014_10_18T17_00_45.020,HD1388,N,HARPS
ADP_2014_09_17T11_22_57.923,HD168871,N,HARPS
ADP_2014_09_24T09_44_30.283,HD125455,N,HARPS
ADP_2014_09_25T15_36_48.827,HD105837,N,HARPS
ADP_2014_09_18T12_13_07.773,HD82516,N,HARPS
ADP_2014_09_17T11_22_47.587,HD193193,N,HARPS
ADP_2018_04_13T01_02_43.111,HD168746,Y,HARPS
ADP_2018_09_06T10_12_42.147,HD7570,N,FEROS
ADP_2015_12_09T02_01_03.967,HD196800,N,HARPS
ADP_2014_10_01T10_20_19.640,HD28185,Y,HARPS
ADP_2014_10_01T10_23_06.403,HD114783,Y,HARPS
ADP_2014_10_06T10_04_33.653,HD59711A,N,HARPS
ADP_2014_09_17T11_21_07.970,HD100777,Y,HARPS
ADP_2018_11_10T01_08_51.593,HD55693,N,HARPS
ADP_2014_09_23T11_01_53.250,HD115674,N,HARPS
ADP_2014_09_17T11_24_29.193,HD222669,N,HARPS
ADP_2014_10_01T10_21_07.250,HD197823,N,HARPS
ADP_2014_09_24T09_44_13.017,HD83443,Y,HARPS
ADP_2015_07_19T23_55_46.037,HD144628,N,HARPS
ADP_2016_09_20T07_44_59.381,tauCeti,N,FEROS
ADP_2014_09_18T12_09_51.073,HD20619,N,HARPS
ADP_2014_10_02T09_59_36.493,HD171990,N,HARPS
ADP_2014_09_24T09_43_58.660,HD96423,N,HARPS
ADP_2014_10_01T10_22_20.393,HD2638,Y,HARPS
ADP_2014_10_01T10_21_51.327,HD101581,N,HARPS
ADP_2014_10_01T10_20_18.990,HD181433,Y,HARPS
ADP_2014_09_17T11_24_08.477,HD114613,Y,HARPS
ADP_2014_10_02T10_02_49.653,HD92788,Y,HARPS
ADP_2014_09_16T11_06_42.080,HD114747,N,HARPS
ADP_2014_10_02T09_59_38.297,HD122862,N,HARPS
ADP_2015_01_02T22_55_16.440,HIP15771B,N,HARPS
ADP_2014_09_18T12_17_06.110,HD8638,N,HARPS
ADP_2014_10_01T10_19_31.993,HD169830,Y,HARPS
ADP_2014_10_02T10_01_18.883,HD223171,N,HARPS
ADP_2014_10_06T10_04_17.950,HD21693,N,HARPS
ADP_2014_09_25T15_34_32.290,HD125881,N,HARPS
ADP_2014_09_25T15_33_32.010,HD219249,N,HARPS
ADP_2014_10_07T08_35_48.927,HD35854,N,HARPS
ADP_2014_09_18T12_09_52.353,HD125184,N,HARPS
ADP_2014_09_18T12_13_11.590,HD154088,N,HARPS
ADP_2014_09_23T11_01_50.170,HD199960,N,HARPS
ADP_2016_09_20T06_47_08.691,HD6434,Y,FEROS
ADP_2014_09_25T15_35_45.630,HD7449,Y,HARPS
ADP_2014_09_23T11_05_59.583,HD63454,Y,HARPS
ADP_2014_09_17T11_23_21.183,HD166724,Y,HARPS
ADP_2016_02_10T01_02_34.720,HD40397,N,HARPS
ADP_2014_09_23T11_02_59.187,HD20003,N,HARPS
ADP_2015_05_15T23_55_37.283,HD165920,N,HARPS
ADP_2021_01_07T16_42_45.455,HD52265,Y,HARPS
ADP_2014_09_18T12_12_20.667,HD143114,N,HARPS
ADP_2014_09_23T11_02_52.467,HD20003,N,HARPS
ADP_2017_01_11T01_02_20.518,HIP41317,N,HARPS
ADP_2014_09_26T16_54_29.687,HD134060,N,HARPS
ADP_2014_09_26T16_54_03.050,HD93385,N,HARPS
ADP_2014_09_26T16_54_26.980,HD171665,N,HARPS
ADP_2014_09_16T11_04_54.467,HD71334,N,HARPS
ADP_2014_10_01T10_19_07.543,HD169830,Y,HARPS
ADP_2014_10_01T10_22_16.640,HD85119,N,HARPS
ADP_2020_03_07T01_56_54.522,HD147513,Y,HARPS
ADP_2016_09_21T07_07_18.590,HD84117,N,FEROS
ADP_2014_09_24T09_43_01.847,HD45184,N,HARPS
ADP_2014_09_26T16_54_33.843,HD216777,N,HARPS
ADP_2019_04_14T01_10_34.869,HD108147,Y,HARPS
ADP_2016_09_20T12_43_03.913,HD55693,N,FEROS
ADP_2015_05_04T08_01_28.253,HD101930,Y,HARPS
ADP_2014_10_01T10_19_15.297,HD197823,N,HARPS
ADP_2016_07_20T01_01_40.324,HIP14501,N,HARPS
ADP_2014_09_16T11_07_17.030,HD63765,Y,HARPS
ADP_2014_09_16T11_05_39.700,HD89454,N,HARPS
ADP_2014_09_17T11_20_53.240,HD162396,N,HARPS
ADP_2014_10_01T10_21_55.217,HD114853,N,HARPS
ADP_2014_10_06T10_05_46.757,HD1461,N,HARPS
ADP_2014_09_23T11_02_15.367,HD11964A,Y,HARPS
ADP_2014_10_06T10_06_21.500,HD66221,N,HARPS
ADP_2014_10_07T08_33_47.997,HD190647,Y,HARPS
ADP_2014_09_17T11_22_13.857,HD9246,N,HARPS
ADP_2016_06_30T01_02_40.920,HD220507,N,HARPS
ADP_2014_09_16T11_03_50.780,HD216435,Y,HARPS
ADP_2014_09_23T11_04_19.673,HD78747,N,HARPS
ADP_2016_09_27T11_56_49.799,tauCeti,N,FEROS
ADP_2020_12_14T01_15_37.765,HD76151,N,HARPS
ADP_2014_10_01T10_22_17.093,HD221287,Y,HARPS
ADP_2014_10_02T10_00_00.780,HD65216,Y,HARPS
ADP_2014_09_23T11_06_10.930,HD150433,N,HARPS
ADP_2014_09_25T15_35_01.617,HD51608,N,HARPS
ADP_2014_10_06T10_05_17.037,HIP85042,N,HARPS
ADP_2014_10_06T10_05_19.263,HD208704,N,HARPS
ADP_2014_09_16T11_03_59.793,HD189625,N,HARPS
ADP_2014_09_23T11_00_58.107,HD95456,N,HARPS
ADP_2014_09_25T15_36_11.417,HD109409,N,HARPS
ADP_2014_09_18T12_10_12.910,HD71334,N,HARPS
ADP_2016_12_02T01_02_13.780,HD28471,N,HARPS
ADP_2014_09_18T12_17_40.283,HD8638,N,HARPS
ADP_2014_09_26T16_53_10.590,HD38382,N,HARPS
ADP_2017_11_13T10_08_21.311,GJ86,Y,FEROS
ADP_2014_09_23T11_01_08.290,HD47186,Y,HARPS
ADP_2016_09_20T08_08_13.036,HD154577,N,FEROS
ADP_2014_09_18T12_10_36.490,HD151504,N,HARPS
ADP_2014_09_25T15_37_18.067,HD88218,N,HARPS
ADP_2020_12_21T01_07_42.580,HD4915,N,HARPS
ADP_2014_09_23T11_02_44.493,HD31527,N,HARPS
ADP_2014_09_23T11_04_29.827,HD16714,N,HARPS
ADP_2014_09_24T09_42_50.050,HD168871,N,HARPS
ADP_2014_09_26T16_52_47.207,HD157830,N,HARPS
ADP_2017_03_09T01_03_56.368,HD90156,N,HARPS
ADP_2016_08_31T01_03_02.563,HD8828,N,HARPS
ADP_2019_09_04T01_03_44.839,HD130322,Y,HARPS
ADP_2014_10_01T10_19_49.417,HD121504,Y,HARPS
ADP_2015_04_27T08_05_48.330,HD157347,N,HARPS
ADP_2014_09_16T11_04_03.707,HD89454,N,HARPS
ADP_2014_09_26T16_52_07.890,HD138549,N,HARPS
ADP_2014_09_18T12_14_37.973,HD10180,N,HARPS
ADP_2014_09_26T16_53_04.003,HD22879,N,HARPS
ADP_2014_09_16T11_05_19.270,HD209458,Y,HARPS
ADP_2014_09_16T11_03_48.170,HD63765,Y,HARPS
ADP_2014_09_16T11_07_53.607,HD115674,N,HARPS
ADP_2016_09_27T09_50_40.912,HD72673,N,FEROS
ADP_2014_09_16T11_07_20.873,HD85390,N,HARPS
ADP_2014_10_01T10_22_21.350,HD23356,N,HARPS
ADP_2014_09_18T12_12_48.993,HD114613,Y,HARPS
ADP_2014_09_18T12_10_26.967,HD10180,N,HARPS
ADP_2016_10_04T01_01_43.909,HIP115577,N,HARPS
ADP_2014_10_01T10_20_10.940,HD169830,Y,HARPS
ADP_2015_03_20T23_55_26.213,HD114783,Y,HARPS
ADP_2014_09_25T15_33_08.970,HD6735,N,HARPS
ADP_2014_09_23T11_02_44.240,HD7199,Y,HARPS
ADP_2014_10_06T10_04_14.133,HD111031,N,HARPS
ADP_2014_09_24T09_42_00.360,HD7199,Y,HARPS
ADP_2015_07_27T13_30_48.757,HIP108468,N,HARPS
ADP_2014_09_23T11_04_15.510,HD9782,N,HARPS
ADP_2016_09_20T12_43_03.895,HD21197,N,FEROS
ADP_2014_09_26T16_54_08.573,HD216777,N,HARPS
ADP_2014_09_16T11_04_05.147,HD114747,N,HARPS
ADP_2014_09_26T16_52_39.280,HD132648,N,HARPS
ADP_2014_09_17T11_24_18.447,HD114613,Y,HARPS
ADP_2014_10_02T10_00_52.883,HD202206,N,HARPS
ADP_2014_09_17T11_21_16.690,HD211038,N,HARPS
ADP_2018_01_27T01_03_28.271,HD130322,Y,HARPS
ADP_2014_09_16T11_07_31.880,HD30278,N,HARPS
ADP_2014_10_01T10_22_22.027,HD222582,Y,HARPS
ADP_2014_09_16T11_07_03.833,HD222595,N,HARPS
ADP_2016_11_02T09_07_58.565,HD72673,N,FEROS
ADP_2014_09_18T12_10_33.373,HD10180,N,HARPS
ADP_2015_12_16T01_02_02.577,HD45364,Y,HARPS
ADP_2014_10_06T10_04_37.870,HD125881,N,HARPS
ADP_2014_09_23T11_02_51.157,HD95456,N,HARPS
ADP_2014_09_16T11_04_14.730,HD283,N,HARPS
ADP_2014_09_16T11_06_15.860,HD8406,N,HARPS
ADP_2014_10_01T10_22_24.260,HD80883,N,HARPS
ADP_2014_10_01T10_21_15.140,HD88742,N,HARPS
ADP_2014_10_02T10_03_25.723,HD78429,N,HARPS
ADP_2014_10_06T10_07_42.673,HIP85042,N,HARPS
ADP_2014_09_16T11_07_00.093,HR506,N,HARPS
ADP_2014_09_17T11_21_23.937,HD89454,N,HARPS
ADP_2014_09_26T16_54_44.793,HD117105,N,HARPS
ADP_2014_09_17T11_22_18.027,HD19994,Y,HARPS
ADP_2014_09_16T11_04_43.217,HD223171,N,HARPS
ADP_2014_10_02T10_02_08.553,HD85119,N,HARPS
ADP_2016_09_28T01_03_05.485,HD35854,N,HARPS
ADP_2019_07_17T01_24_05.737,HD147513,Y,HARPS
ADP_2014_09_17T11_24_03.800,HD211038,N,HARPS
ADP_2014_10_01T10_23_09.913,HD177565,N,HARPS
ADP_2014_10_07T08_34_29.020,HD31822,N,HARPS
ADP_2014_10_06T10_04_57.353,HD203413,N,HARPS
ADP_2014_09_24T09_44_51.037,HD76151,N,HARPS
ADP_2014_10_06T10_05_32.477,HD66221,N,HARPS
ADP_2014_09_17T11_20_14.583,HD92588,N,HARPS
ADP_2014_09_24T09_42_52.327,HD195564,N,HARPS
ADP_2014_09_18T12_12_44.760,HD100508,N,HARPS
ADP_2014_09_25T15_36_46.167,HD44447,N,HARPS
ADP_2014_09_18T12_14_50.943,HD31822,N,HARPS
ADP_2014_10_02T10_00_18.127,HD219249,N,HARPS
ADP_2014_09_26T16_53_13.167,HD93385,N,HARPS
ADP_2016_02_11T01_02_35.557,HD117207,Y,HARPS
ADP_2014_09_17T11_20_33.723,HD114747,N,HARPS
ADP_2018_01_27T01_03_28.267,HD27894,Y,HARPS
ADP_2014_09_17T11_21_02.250,HD203432,N,HARPS
ADP_2019_05_24T01_50_45.105,HD76151,N,HARPS
ADP_2014_09_18T12_13_44.483,HD220507,N,HARPS
ADP_2014_09_18T12_17_31.553,HD176986,N,HARPS
ADP_2016_09_20T08_08_12.974,HD84117,N,FEROS
ADP_2014_09_16T11_05_33.720,HD207700,N,HARPS
ADP_2016_09_20T12_43_03.883,HD16270,N,FEROS
ADP_2014_09_24T09_42_27.197,HD161098,N,HARPS
ADP_2014_09_25T15_36_54.563,HD207970,N,HARPS
ADP_2014_09_16T11_03_32.593,HD10647,Y,HARPS
ADP_2016_11_27T01_00_58.067,HD82943,Y,HARPS
ADP_2014_10_01T10_19_38.797,HD224393,N,HARPS
ADP_2014_09_24T09_41_35.473,HD137388,Y,HARPS
ADP_2014_09_25T15_34_10.710,HD44447,N,HARPS
ADP_2014_09_17T11_21_41.437,HD4307,N,HARPS
ADP_2014_09_23T11_04_07.840,HD47186,Y,HARPS
ADP_2014_09_17T11_22_47.913,HD222595,N,HARPS
ADP_2014_09_16T11_07_15.453,HD28821,N,HARPS
ADP_2020_12_13T01_07_52.190,HD76151,N,HARPS
ADP_2018_09_06T10_12_42.203,HD23484,N,FEROS
ADP_2014_09_24T09_44_07.290,HD73524,N,HARPS
ADP_2014_09_25T15_33_11.343,HD106275,N,HARPS
ADP_2014_09_18T12_16_02.750,HD114613,Y,HARPS
ADP_2014_09_18T12_15_53.083,HD8638,N,HARPS
ADP_2014_09_23T11_02_56.490,HD134060,N,HARPS
ADP_2015_07_01T23_55_38.033,HD205536,N,HARPS
ADP_2014_09_16T11_05_21.627,HD88742,N,HARPS
ADP_2014_09_24T09_43_00.607,HD125455,N,HARPS
ADP_2014_09_26T16_51_17.203,HD223282,N,HARPS
ADP_2016_09_18T01_03_22.720,HD55,N,HARPS
ADP_2014_09_24T09_43_21.160,HD97343,N,HARPS
ADP_2014_09_29T13_27_17.683,HD28821,N,HARPS
ADP_2014_10_02T10_01_20.847,HD162396,N,HARPS
ADP_2014_09_16T11_07_25.847,HD119782,N,HARPS
ADP_2014_10_06T10_06_53.563,HIP115577,N,HARPS
ADP_2014_09_17T11_21_11.183,HD104263,N,HARPS
ADP_2018_01_20T01_01_32.875,HD28471,N,HARPS
ADP_2016_06_29T01_02_50.249,HD97343,N,HARPS
ADP_2014_09_17T11_21_23.560,HD100508,N,HARPS
ADP_2014_10_06T10_07_43.327,HD165920,N,HARPS
